Input 1		Input 2	
X(None)	Y(None)	X(None)	Y(None)
564.983974358975	0.111649552916772	564.983974358975	0.49852962532578
587.583333333334	0.121212964079348	587.583333333334	0.523252791463557
610.182692307693	0.130922433139249	610.182692307693	0.546898969489524
632.782051282052	0.140777783668072	632.782051282052	0.569297900956406
655.381410256411	0.150774968827304	655.381410256411	0.590586159209995
677.98076923077	0.160925086836878	677.98076923077	0.610429045768174
22.599358974359	2.17379301431489e-10	22.599358974359	1.8706522002211e-17
45.198717948718	1.22923679090437e-7	45.198717948718	5.05524655594305e-7
67.7980769230769	7.04700628559819e-6	67.7980769230769	0.00055188837137614
90.3974358974359	9.41494713182561e-5	90.3974358974359	0.00842141959538007
112.996794871795	0.00052501051584479	112.996794871795	0.0310505104195044
135.596153846154	0.00173307712706416	135.596153846154	0.0633415218469932
