-0.000537;  0.000173;  -0.000523;  0.000180 
-0.000179;  0.000520;  -0.000174;  0.000180 
0.000179;  -0.000173;  0.000174;  -0.000180 
0.000179;  -0.000520;  0.000523;  -0.000180 
-0.000179;  0.000173;  -0.000174;  0.000180 
-0.000537;  0.000520;  -0.000174;  0.000539 
-0.000537;  -0.000173;  -0.000523;  -0.000180 
-0.000537;  -0.000520;  -0.000174;  -0.000539 
0.000179;  0.000173;  0.000174;  0.000180 
0.000537;  0.000520;  0.000174;  0.000539 
0.000537;  -0.000173;  0.000523;  -0.000180 
0.000537;  -0.000520;  0.000523;  -0.000180 
-0.000179;  -0.000520;  -0.000174;  -0.000539 
-0.000179;  -0.000520;  -0.000523;  -0.000180 
-0.000537;  0.000173;  -0.000523;  0.000180 
-0.000537;  0.000173;  -0.000174;  0.000539 
0.000179;  0.000173;  0.000174;  0.000539 
0.000537;  0.000520;  0.000523;  0.000539 
-0.000179;  -0.000173;  -0.000174;  -0.000180 
-0.000537;  -0.000173;  -0.000523;  -0.000180 
-0.000537;  -0.000520;  -0.000523;  -0.000539 
-0.000179;  -0.000173;  -0.000523;  -0.000180 
0.000179;  -0.000520;  0.000174;  -0.000539 
0.000537;  -0.000520;  0.000174;  -0.000539 
0.000537;  0.000173;  0.000523;  0.000180 
0.000179;  0.000173;  0.000174;  0.000539 
0.000537;  0.000520;  0.000523;  0.000180 
0.000537;  0.000520;  0.000523;  0.000539 
0.000179;  0.000520;  0.000523;  0.000539 
0.000179;  0.000520;  0.000174;  0.000180 
0.000179;  -0.000173;  0.000523;  -0.000180 
0.000179;  -0.000520;  0.000523;  -0.000539 
-0.000179;  0.000173;  -0.000174;  0.000180 
-0.000537;  0.000520;  -0.000523;  0.000539 
-0.000537;  -0.000173;  -0.000174;  -0.000180 
-0.000537;  -0.000520;  -0.000523;  -0.000539 
0.000179;  0.000173;  0.000174;  0.000180 
0.000179;  0.000520;  0.000523;  0.000539 
0.000537;  -0.000173;  0.000523;  -0.000180 
0.000537;  -0.000520;  0.000523;  -0.000539 
-0.000179;  0.000173;  -0.000174;  0.000180 
-0.000179;  0.000173;  -0.000523;  0.000180 
0.000179;  -0.000173;  0.000174;  -0.000180 
0.000537;  -0.000520;  0.000523;  -0.000180 
0.000537;  -0.000173;  0.000523;  -0.000539 
0.000537;  -0.000520;  0.000523;  -0.000539 
-0.000179;  -0.000173;  -0.000174;  0.000180 
-0.000537;  0.000520;  -0.000523;  0.000180 
-0.000179;  0.000520;  -0.000523;  0.000539 
-0.000179;  0.000520;  -0.000174;  0.000539 
0.000179;  0.000520;  0.000174;  0.000539 
0.000537;  0.000520;  0.000174;  0.000180 
0.000537;  0.000520;  0.000174;  0.000180 
0.000537;  0.000520;  0.000523;  0.000539 
-0.000179;  0.000520;  -0.000174;  0.000180 
-0.000537;  0.000520;  -0.000523;  0.000539 
-0.000179;  0.000173;  -0.000523;  0.000180 
-0.000537;  0.000520;  -0.000523;  0.000539 
-0.000537;  0.000173;  -0.000523;  0.000539 
-0.000537;  0.000173;  -0.000523;  0.000180 
-0.000537;  0.000520;  -0.000523;  0.000180 
-0.000537;  0.000520;  -0.000523;  0.000539 
-0.000179;  0.000520;  -0.000523;  0.000539 
-0.000179;  0.000173;  -0.000174;  0.000539 
0.000179;  0.000520;  0.000174;  0.000539 
0.000537;  0.000520;  0.000523;  0.000539 
0.000179;  0.000173;  0.000523;  0.000539 
0.000537;  0.000520;  0.000174;  0.000539 
-0.000179;  0.000520;  -0.000174;  0.000539 
-0.000537;  0.000520;  -0.000523;  0.000539 
-0.000537;  0.000520;  -0.000523;  0.000539 
-0.000537;  0.000173;  -0.000523;  0.000180 
-0.000179;  -0.000173;  -0.000523;  -0.000180 
-0.000179;  -0.000520;  -0.000523;  -0.000180 
0.000179;  -0.000520;  0.000174;  -0.000539 
0.000179;  -0.000520;  0.000523;  -0.000539 
0.000537;  0.000173;  0.000523;  0.000180 
0.000179;  0.000520;  0.000523;  0.000180 
0.000179;  0.000520;  0.000523;  0.000539 
0.000537;  0.000520;  0.000523;  0.000539 
0.000537;  0.000520;  0.000523;  0.000180 
0.000537;  0.000520;  0.000523;  0.000539 
0.000179;  0.000173;  0.000523;  0.000539 
0.000537;  0.000520;  0.000523;  0.000539 
-0.000179;  -0.000173;  -0.000174;  -0.000180 
-0.000179;  -0.000520;  -0.000523;  -0.000539 
-0.000537;  0.000173;  -0.000523;  0.000180 
-0.000179;  0.000520;  -0.000174;  0.000180 
0.000179;  -0.000173;  0.000174;  -0.000180 
0.000537;  -0.000520;  0.000523;  -0.000180 
0.000179;  0.000173;  0.000523;  0.000180 
0.000179;  0.000520;  0.000523;  0.000539 
-0.000179;  -0.000173;  -0.000174;  -0.000180 
-0.000537;  -0.000173;  -0.000523;  -0.000539 
-0.000537;  -0.000520;  -0.000523;  -0.000539 
-0.000179;  -0.000520;  -0.000523;  -0.000539 
0.000179;  0.000173;  0.000174;  0.000180 
0.000179;  0.000173;  0.000523;  0.000539 
-0.000179;  -0.000173;  -0.000174;  -0.000180 
-0.000537;  -0.000173;  -0.000174;  -0.000180 
-0.000179;  -0.000520;  -0.000523;  -0.000539 
-0.000537;  -0.000520;  -0.000523;  -0.000180 
0.000179;  -0.000520;  0.000174;  -0.000539 
0.000537;  -0.000520;  0.000174;  -0.000539 
-0.000179;  -0.000520;  -0.000174;  -0.000539 
-0.000537;  -0.000520;  -0.000523;  -0.000539 
-0.000179;  -0.000520;  -0.000523;  -0.000539 
-0.000537;  -0.000520;  -0.000523;  -0.000539 
-0.000179;  -0.000520;  -0.000523;  -0.000539 
-0.000179;  -0.000173;  -0.000523;  -0.000180 
-0.000537;  0.000173;  -0.000523;  0.000180 
-0.000537;  0.000173;  -0.000523;  0.000180 
-0.000537;  0.000520;  -0.000523;  0.000539 
-0.000537;  0.000520;  -0.000523;  0.000180 
-0.000179;  0.000520;  -0.000523;  0.000180 
-0.000179;  0.000520;  -0.000174;  0.000539 
-0.000179;  -0.000173;  -0.000174;  -0.000180 
-0.000537;  -0.000520;  -0.000523;  -0.000539 
0.000179;  0.000173;  0.000174;  0.000180 
0.000537;  0.000520;  0.000523;  0.000539 
-0.000179;  -0.000173;  -0.000174;  -0.000180 
-0.000537;  -0.000520;  -0.000523;  -0.000180 
0.000179;  0.000173;  0.000174;  0.000180 
0.000179;  0.000520;  0.000174;  0.000539 
0.000537;  -0.000173;  0.000523;  -0.000180 
0.000179;  -0.000173;  0.000523;  -0.000180 
0.000179;  0.000173;  0.000174;  0.000180 
0.000537;  0.000520;  0.000174;  0.000539 
0.000179;  -0.000173;  0.000174;  -0.000180 
0.000179;  -0.000520;  0.000523;  -0.000539 
-0.000179;  -0.000173;  -0.000174;  -0.000180 
-0.000537;  -0.000173;  -0.000174;  -0.000539 
0.000179;  0.000173;  0.000174;  0.000180 
0.000537;  0.000520;  0.000523;  0.000539 
0.000537;  0.000520;  0.000523;  0.000180 
